DATAFLOW,LAST UPDATE,freq,unit,enterpr,nace_r2,reason,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,DK,2010,37.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,ES,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,FR,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,IT,2010,45.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,SE,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,SE,2010,76.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,OTH,M,OTH,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,BE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,BG,2007,5.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,BG,2010,10.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,DE,2010,20.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,DK,2007,23.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,DK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,EL,2010,12.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,ES,2007,0.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,ES,2010,9.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,FR,2010,15.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,IT,2010,1.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,NL,2010,32.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,PL,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,SK,2010,1.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,CON,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,BE,2010,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,BG,2007,42.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,BG,2010,53.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,DK,2007,23.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,DK,2010,22.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,EL,2010,12.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,ES,2007,43.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,ES,2010,25.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,FR,2010,22.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,IT,2010,31.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,NL,2010,32.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,SK,2007,46.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,SK,2010,31.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEB,UK,2010,25.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,BE,2010,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,BG,2007,42.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,BG,2010,20.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,DE,2010,16.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,DK,2010,13.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,EL,2010,12.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,ES,2010,17.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,FR,2010,17.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,IT,2010,31.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LT,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LU,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LU,2010,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,LV,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,SE,2007,23.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,SE,2010,30.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,SK,2007,23.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,SK,2010,39.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,UK,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,DEV,UK,2010,49.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,BE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,BG,2007,6.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,BG,2010,9.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,DE,2010,7.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,DK,2007,23.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,DK,2010,7.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,ES,2010,7.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,FR,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,FR,2010,16.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,IT,2007,60.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,IT,2010,17.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LT,2010,36.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,PL,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,SK,2007,23.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,SK,2010,12.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,EXC,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,BE,2007,66.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,BE,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,BG,2007,2.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,BG,2010,6.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,DE,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,DE,2010,7.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,DK,2007,29.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,DK,2010,41.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,EL,2007,75.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,EL,2010,62.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,ES,2007,49.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,ES,2010,33.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,FI,2010,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,FR,2007,70.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,FR,2010,27.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,IE,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,IE,2010,52.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,IT,2007,40.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,IT,2010,17.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LT,2010,63.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LV,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,TOTAL,B-E,INA,NL,2010,0.9,
